source	target	search_result
Portanto, a pressa do governo em ter alterações aceitas pela Dewan Rakyat (Câmara dos Deputados da Malásia) em março de 2011 não é nada mais que outra medida para estrangular ainda mais a voz do povo e endurecer o controle do governo antes das eleições do estado de Sarawak e as próximas eleições gerais, mergulhando a Malásia ainda mais em um regime autoritário.	Therefore, the Government's rush to have the amendments passed by the Dewan Rakyat in March 2011 is but yet another measure to further strangle the voice of the people and tighten the Government's control prior to the Sarawak state elections and the upcoming general elections, plunging Malaysia further towards being an authoritarian regime.	O governo, não obstante ter um orçamento aprovado pela assembleia nacional, ignorou pura e simplesmente as alterações aprovadas pelo plenário da assembleia nacional e executou um orçamento completamente à margem das dotações orçamentais, facto que refletiu de imediato na falta de medicamentos nos hospitais, bem como no desprezo total do governo para com os necessitados.
As desculpas do Ministério do Interior de querer “conectar brechas” e “corrigir fraquezas” são nada além de um pretexto para violar ainda mais o Artigo 10 da Constituição Federal, que promete aos cidadãos o direito à liberdade de pensamento e liberdade de expressão.	The Home Ministry's excuses of wanting to “plug loopholes” and “correct weaknesses” are nothing but a sham to further violate Article 10 of the Federal Constitution which promises citizens the right to freedom of speech and freedom of expression.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.
O blogueiro Fuad Hikaru também acredita que a censura da Internet não é um passo positivo, porque os malaios devem ter a liberdade de ver ambos os lados de uma questão antes de assumir posições.	The vast amount of information grants us powers to literally choose the next government, which are among the reasons why the Act is to be amended soon, that is to block views which are likely to cause political instability.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.
O que estou tentando pontuar é bem simples - ao mesmo tempo em que podemos ter crenças políticas diferentes, também precisamos compreender que não podemos ser simplesmente robôs sem mente.	What I'm trying to point out is pretty simple - while we may have different political beliefs we also need to understand that we can't just be mindless robots.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.
Entretanto, no dia seguinte o Ministro Mohamed Nazri, no Departamento do Primeiro Ministro, disse [en] que sob o Projeto de Lei de Garantias do Super Corredor Multimedia da Malásia, o governo prometeu não censurar a Internet.	However, the following day Minister in the Prime Minister's Department Mohamed Nazri Aziz said that under the Bill of Guarantees of the Malaysian Multimedia Super Corridor, the government has pledged not to censor the Internet.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.
No entanto, ele também pontuou que a promessa pode ser ignorada caso a segurança nacional seja ameaçada.	However, he also pointed out that the pledge can be ignored if national security is threatened.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.
Bahrein: O segundo dia de protestos (Vídeo)	Bahrain: A Second Day of Protests Continues (Video)	O protesto não tem prazo para terminar.
Continuando com a cobertura do Global Voices dos protestos de #Feb14 [14 de fevereiro] em curso no Bahrein, nós compilamos uma série de vídeos que cobrem as novidades [en] de hoje.	Continuing with Global Voices' coverage of the ongoing #Feb14 protests in Bahrain, we have compiled a number of videos covering today's developments.	Ainda precisamos descobrir quem está patrocinando os eventos no Brasil e manifestar nosso repúdio e boicote.
Muitos dos manifestantes do Bahrein se voltaram para o YouTube, Facebook e Bambuser para fazer o upload de vídeos de eventos do dia em toda a capital, Manama, e em aldeias vizinhas.	Many of Bahrain's protesters have turned to YouTube, Bambuser and Facebook to upload videos from the day's events across the capital Manama and neighbouring villages.	Mesmo diante de eventuais excessos por parte de alguns manifestantes, não há nenhuma justificação para as cenas que se vê, incluindo agressões contra quem estava filmando o episódio (o que, aliás, não é a primeira vez que acontece).
Uma série de contas de manifestantes no Bambuser foram bloqueados pelas autoridades do país, incluindo as contas de @Nabeelrajab e @alaali .	A number of protester Bambuser accounts have been blocked by the authorities within the country including @Nabeelrajab and @alaali‘s accounts.	Ainda precisamos descobrir quem está patrocinando os eventos no Brasil e manifestar nosso repúdio e boicote.
Os eventos do dia começaram no Salmaniya Medical Center [Centro Médico Salmaniya], o maior hospital do Bahrein, em Manama, onde algumas milhares de pessoas aguardavam o início do cortejo fúnebre de Ali Mushaima, de 27 anos, para enterrá-lo em sua cidade natal, Daih.	The day's events started at Salmaniya Medical Center, Bahrain's largest hospital in Manama, where some thousands of people waited to start the funeral procession for 27 year old Ali Mushaima to bury him in his hometown in Daih.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.
Infelizmente, as forças da polícia anti-motim usaram gás lacrimogêneo e dispararam armas nos que acompanhavam o cortejo, levando depois à morte de Fadhel Al-Matrook.	Unfortunately, riot police forces fired tear gas and bird shotgun fire at mourners, later leading to the death of Fadhel Al-Matrook.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.
@mahmood: #Feb14 #bahrain O momento em que atiraram gás contra nós esta manhã.	@mahmood: #Feb14 #bahrain the moment they fired tear gas at us this morning.	#bahrain #feb14 http://yfrog.com/h0iiiihj
Vídeo http://yfrog.com/72wabz	Video http://yfrog.com/72wabz	http://youtu.be/HvbNy6fZbHo
Da conta no Bambuser de @alaali, depois da procissão com pessoas se lamentando cantando cânticos religiosos e uma série de slogans em apoio aos mártires caídos	From @alaali's Bambuser account following the procession with mourners chanting religious chants and a number of slogans in support of the fallen martyrs [Ar]	[…] Na confusão perdi meu celular e algumas outras coisas.  O acampamento ficou desbaratado e os ânimos devastados.
Após a notícia das 3 da tarde, a televisão nacional transmitiu o primeiro discurso de Sua Majestade o Rei Hamad após os protestos, discurso que começava com o rei dando suas condolências às famílias dos mortos e ordenando a formação de uma comissão de investigação chefiada pelo vice-primeiro-ministro Jawad Al-Orrayedh para investigar os assassinatos e encontrar os responsáveis.	After the 3pm news, national television broadcast the first speech by His Majesty King Hamad after protests began giving his condolences to the families of the killed and ordering an investigative committee headed by Vice Prime Minister Jawad Al-Orrayedh to look into the killings and find those responsible.	O governo, não obstante ter um orçamento aprovado pela assembleia nacional, ignorou pura e simplesmente as alterações aprovadas pelo plenário da assembleia nacional e executou um orçamento completamente à margem das dotações orçamentais, facto que refletiu de imediato na falta de medicamentos nos hospitais, bem como no desprezo total do governo para com os necessitados.
Ele também enfatizou a liberdade de protestar dentro da lei e pediu para o Parlamento responder às demandas do povo e criar uma legislação.	He also emphasized on the freedom of protest within laws and asked the Parliament to seek the demands of the people and create legislation.	Além do debate, o encontro busca promover o diálogo e o intercâmbio entre as pesquisas acadêmicas e as experiências inovadoras da sociedade civil de produção de mídia que enfatizem uma prática cidadã.
Ele concluiu seu discurso orando a Deus para manter o Bahrein seguros de danos e para encontrar a reconciliação.	He concluded his speech praying to Allah to keep Bahrain safe from harm and find reconciliation.	Toda vez que um ser humano é seviciado e violentado em sua dignidade e direitos, o templo de Deus é profanado.
