source	target	search_result	chrf_score	bleurt
Cineastas oferecem um vislumbre do Irã por dentro	Online Filmmakers Offer New Glimpses of Iran	É um pequeno passo na dramaturgia, mas um grande passo na sociedade	0.12220174217877516	0.028900146484375
Da última vez que demos uma olhada no Iran Inside Out [Irã de Dentro para Fora, en], a coordenadora do projeto Shaghayegh Azimi tinha acabado de finalizar um trailer para abrir o nosso apetite:	The last time we checked in with Iran Inside Out, project leader Shaghayegh Azimi had just finished a trailer video to whet our appetite for what was to come:	Por fim, foi criado um plano de fidelidade para beneficiar os mais assíduos e um site (saboreie aqui) para divulgar a marca Pipoca do Valdir.	0.1467007013284762	-0.012481689453125
O projeto se deparou com inúmeros obstáculos, mas nos últimos seis meses também conquistou um progresso importante, incluindo um website interativo e atraente.	The project has encountered several obstacles, but it has also make important progress over the past six months, including an attractive and interactive website.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.12556168650504834	-0.0211944580078125
Comentários recentes do presidente eleito americano Barack Obama sobre o Irã [en] fez com que a meditação pessoal de Hossein Rasti sobre o futuro de seu jovem sobrinho, Parsa, se tornasse ainda mais relevante.	Recent comments by US President Elect Barack Obama about Iran make Hossein Rasti's intimate meditation on the future for his young nephew, Parsa, all the more relevant.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.19687793360221392	-0.0204315185546875
Será que a geração de Parsa verá uma era de paz preponderante ou conflito crescente?	Will Parsa's generation see an era of prevailing peace or increasing conflict?	Vejam a que ponto está chegando a violência no nosso estado do Maranhão.	0.11339164793808526	0.11309814453125
Fique de olho no site Iran Inside Out para aproveitar o excelente conteúdo.	Keep your eyes on Iran Inside Out for more great content.	Vejam a que ponto está chegando a violência no nosso estado do Maranhão.	0.1458822219806438	0.07501220703125
farfahinne, Beirut	farfahinne, Beirut	Seen in Achrafieh, Beirut.	0.37462721525625026	0.4833984375
Censura de informações sobre Israel e Palestina no Facebook	Is Facebook Censoring Information on Israel and Palestine?	A polícia catarinense ainda investiga as circunstâncias da morte do blogueiro.	0.18820066890827938	0.035552978515625
O Facebook chegou às manchetes da imprensa tradicional [En] na semana passada quando censurou uma fotografia [En] de uma mãe amamentando.	Facebook made mainstream media headlines last week when it censored a photograph of a breastfeeding mother.	O jornalismo está abandonando, aos poucos, por motivos inconfessáveis, a valorização das personagens como elemento de narrativa.	0.16359802253986258	-0.01751708984375
Contudo, agora a conversa desapareceu!	* However, now that conversation is gone!	Os representantes do povo nada fazem.	0.09620400379685141	0.07073974609375
O que aconteceu com ela, Facebook?	What happened to it, Facebook?	A community page on Facebook, Língua Portuguesa: Uma Língua Global?	0.2771240801568753	0.193115234375
Esta não é a primeira vez que percebemos este fenômeno.	This is not the first time we have noticed this phenomenon.	Pelo que apreendi na altura e sei hoje, o Estado português, na época, não lhes prestou lá o apoio que deveria.	0.132188208247937	0.181396484375
Muitos tópicos em vários grupos pró-Israel ou pró-JIDF desapareceram misteriosamente!	Many threads in various pro-Israel and pro-JIDF groups have mysteriously disappeared!	O jornalismo está abandonando, aos poucos, por motivos inconfessáveis, a valorização das personagens como elemento de narrativa.	0.1615770467664595	0.0021114349365234375
Pelo que parece, o Facebook está sendo extremamente ativo em censurar conteúdo que possa ser ‘anti-Facebook' de alguma forma, embora o ódio aos Judeus e a promoção do terrorismo islâmico permaneça.	* It seems Facebook is extremely active in censoring content which might be “anti-Facebook” to some extent, yet the Jew hatred and promotion of Islamic terrorism remains.	Ainda precisamos descobrir quem está patrocinando os eventos no Brasil e manifestar nosso repúdio e boicote.	0.15165008879316103	0.01085662841796875
Nós tentamos enviar a mensagem a seguir para todos os membros do grupo JIDF no Facebook há mais de 5 horas e ela nunca chegou a ser enviada, ou está muito atrasada, ou o Facebook está censurando seu conteúdo:”	* We tried to send the following message out to all our JIDF Facebook group members over 5 hours ago and it is either not going to go through, seriously delayed, or Facebook is censoring our content:	“[…] ilhada como fiquei em casa, pude acompanhar e participar da cobertura em tempo real proporcionada pelo Twitter.	0.10875527720466988	-0.11279296875
Embora o JIDF acredite que o “ódio aos Judeus e a promoção do terrorismo Islâmico” permaneça no Facebook, parece que os apoiadores da Palestina e de Gaza estão tendo seus conteúdos censurados também.	While JIDF believes that “Jew hatred and promotion of Islamic terrorism” remains on Facebook, it seems that supporters of Palestine and Gaza are finding their content censored as well.	“[…] ilhada como fiquei em casa, pude acompanhar e participar da cobertura em tempo real proporcionada pelo Twitter.  Como comentei em outro blog: hoje, sites e jornais de nada me serviram.	0.1936242740736658	-0.046478271484375
“O Facebook começou a apagar conteúdo anti-sionista, e nós precisamos chamar a máxima atenção pra a causa de Gaza, e mudar o seu primeiro nome para Gaza pode ajudar.	Facebook started to delete anti zionist content, we need to draw the maximum attention to Gaza cause, changing your first name into Gaza should help.	[…] Na confusão perdi meu celular e algumas outras coisas.  O acampamento ficou desbaratado e os ânimos devastados.	0.15461538093048605	-0.03326416015625
Meu nome agora é Gaza Jad Madi.”	My name now is Gaza Jad Madi	“Tenho família que fugiu de Angola em 75.	0.0940380035207622	0.0518798828125
O blog para o qual Gaza Jad Madi linka é o Shuger Cuebs, que pergunta: “Estará o Facebook violando o nosso direito à liberdade de expressão?”.	The blog to which Gaza Jad Madi links is Shuger Cuebs, which asks: “Is Facebook Violating Our Right to Free Expression?”	As decisões tomadas o foram graças à interação no Twitter.”	0.08613288540500195	0.008331298828125
O blogueiro palestino diz [En]:	The Palestinian blogger writes:	Periodista digital [es] says:	0.1454508035362755	0.322265625
“Um amigo meu passou por uma experiência muito irritante com a administração do Facebook.  De acordo com Ibrahim Mughrabi, o facebook apagou conteúdos em seu perfil pessoal relacionados com o ‘Ataque sionista a Gaza'.	A friend of mine had to go through such an irritating experience with the facebook administration; according to Ibrahim Mughrabi, facebook has deleted content on his personal profile related to the “Zionist attacks on Gaza”.	Amilton [sic] havia encerrado as atividades de seu blog no último dia 9, para cuidar de “problemas de saúde e outras dificuldades”.	0.1284943027543108	0.0176239013671875
Ele diz que foi contactado pela administração do site e avisado de que ele teria sua capacidade de publicar coisas no facebook suspensa se ele continuasse publicando estas coisas!	He says he's been contacted by the administration and warned that he'd be suspended from posting stuff on facebook if he continues to do so!	Ele ainda te atende como se você fosse a melhor cliente, a mais especial e que ele ficou muito feliz em ver!	0.14046901020064043	0.044464111328125
Que beleza de liberdade de expressão e de igualdade de direitos para todos neste mundo.” E você?	So much for free speech and equal rights for everyone in this world.	"<a href=""http://cultivandoaverdade.blogspot.com/2010/01/beijos-em-protesto-pelos-direitos.html"" target=""_blank""><img src=""http://mnpv.files.wordpress.com/2010/01/beijaco.png?"	0.17115349867459148	0.0279998779296875
Centenas de pessoas protestaram contra o bombardeio em Gaza na porta da Embaixada de Israel em Londres, no Reino Unido, de acordo com o vídeo publicado por Uruk no YouTube:	Hundreds of people demonstrated against the bombing of Gaza outside the Israeli Embassy in London, UK, according to this video posted by Uruk on YouTube:	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.1710336443629649	0.00315093994140625
