source	target	search_result	chrf_score	bleurt
Vorzeitiges Dokumentende	Premature end of document.	Previous Document	0.28267753291790915	0.291748046875
Ungültiges Dokument	Invalid QName content: %1.	Untitled Document	0.12919518381702347	0.10302734375
, erhalten wurde jedoch '	, but got '	Obtained	0.04166666666666676	0.01122283935546875
Unerwartet: '	Unexpected '	perfecto:	0.14712029592981982	-0.0137481689453125
Erwartete Zeichendaten	Expected character data.	File Expected	0.2991554662800793	0.349609375
QRegExp	No common ancestor for targets and source of transition from state '%1 '	PyRegExp	0.006082725060827331	0.02093505859375
Deaktivierte Funktion verwendetQRegExp	disabled feature used	Ctrl; Q Actions Quit	0.05319148936170221	0.05120849609375
Falsche Syntax für ZeichenklasseQRegExp	bad char class syntax	Regular Expression syntax is incorrect	0.2830111217888703	0.468994140625
Falsche Syntax für VorausschauenQRegExp	bad lookahead syntax	Regular Expression syntax is incorrect	0.23912259863767427	0.395263671875
Falsche Syntax für WiederholungQRegExp	bad repetition syntax	X.509 Certificate Refresh Error	0.10138877810569609	0.11846923828125
Ungültiger OktalwertQRegExp	invalid octal value	Ongtüstik Qazaqstan	0.06883149903744877	0.1605224609375
Fehlender linker BegrenzerQRegExp	missing left delim	Invalid symlink	0.10691070817653103	0.29345703125
Unerwartetes EndeQRegExp	unexpected end	Unreferred DocumentsWidget	0.15436050647318258	0.042266845703125
Interne Grenze erreichtQRegExp	met internal limit	QEdje Applet Config	0.07314932883605509	0.0089874267578125
Ungültiger Oktalwert	invalid interval	Unknown Value	0.06885479252528269	0.28125
Ungültes XML-Zeichen.QIODevice	invalid category	Quanta+ KDE XML Validator	0.189685003500875	0.14111328125
Zugriff verweigertQNativeSocketEngine	Permission denied	Could not pass socket to Qt: %1. This should not happen, please report this bug.	0.14527986633249795	0.39404296875
Zu viele offene DateienQIODevice	Too many open files	Directory Open Error	0.11597144051225271	0.344970703125
Datei oder Ordner nicht gefundenQIODevice	No such file or directory	Unavailable KOffice Document	0.10966156173189646	0.2286376953125
%1: bereits vorhandenQSystemSemaphore	%1: already exists	QMake: %1	0.06656165060538678	0.2471923828125
%1: nicht vorhanden	%1: does n't exists	Not Found: %1	0.08676307007786437	0.465576171875
%1: ungültige Größe	%1: invalid size	Size: %1	0.1305876389657503	0.5869140625
%1: nicht genügend Ressourcen verfügbarQSystemSemaphore	%1: out of resources	Unable to load resource '%1 '	0.42064639456712394	0.52783203125
%1: Zugriff verweigertQSystemSemaphore	%1: permission denied	Error: Unable to enable/ disable breakpoint %1.	0.14267700354941162	0.3984375
%1: unbekannter Fehler %2	%1: unknown error %2	Error in widget %1: %2	0.22400377932044555	0.473388671875
%1: Schlüssel kann nicht erzeugt werdenQSystemSemaphore	%1: unable to make key	Authentication Failed: Method %1 Not Supported	0.13263908386295387	0.364013671875
%1: Schlüssel-Fehler	%1: key error	Problem in %1:	0.157910058900158	0.459228515625
%1: Größenabfrage fehlgeschlagenQSystemSemaphore	%1: size query failed	%1: q:	0.07248945066667227	0.2020263671875
%1: nicht vorhandenQSystemSemaphore	%1: does not exist	QMake: %1	0.05915137494084869	0.2880859375
%1: Schlüssel ist leer	%1: key is empty	Empty container: %1	0.21096914647519008	0.39208984375
%1: ftok fehlgeschlagen	Seek failed	Formals: %1	0.03333333333333343	0.033172607421875
%1: UNIX-Schlüssel-Datei ist nicht vorhanden	%1: UNIX key file does n't exist	Unable to find file %1	0.13540236894468874	0.3759765625
%1: Systembedingte Größenbeschränkungen	%1: system-imposed size restrictions	Size: %1	0.05577008416413273	0.302490234375
%1: nicht angeschlossen	%1: not attached	Attachment not found: %1	0.329110231898792	0.603515625
%1: Schlüssel kann nicht gesperrt werden	%1: unable to set key on lock	Cannot open %s: %s	0.08293671029520092	0.33935546875
%1: Erstellgröße ist kleiner 0	%1: create size is less then 0	Min: %1	0.0453991727576634	0.262451171875
%1: Fehler beim Sperren	%1: unable to lock	Problem in %1:	0.16561146749252803	0.236083984375
%1: Fehler beim Entsperren	%1: unable to unlock	%1 Export Error	0.060884563896612176	0.30029296875
mmap für„ %1“ nicht möglich: %2	Could not mmap '%1 ': %2	Cannot create %1: %2	0.1553102315115225	0.40087890625
Fehlerhafte Prüfdaten in„ %1“	Plugin verification data mismatch in '%1 '	Invalid %1 parameter	0.08830644214284043	0.419189453125
unmap für„ %1“ nicht möglich: %2	Could not unmap '%1 ': %2	"Cannot open file ""%1"": %2"	0.17813245920273765	0.498291015625
Die Bibliothek kann nicht gefunden werden.	The shared library was not found.	This file can not be found.	0.23497979426425122	0.60400390625
Die Datei„ %1“ ist kein gültiges Qt-Modul.	The file '%1 'is not a valid Qt plugin.	'%1' is not a valid QLayout.	0.5019593306413309	0.5166015625
Das Modul„ %1“ verwendet eine inkompatible Qt-Bibliothek. (%2.%3.%4) [%5]	The plugin '%1 'uses incompatible Qt library. (%2. %3. %4) [%5]	The plugin '%1 'uses an incompatible KDE library (%2).	0.5951730987909155	0.595703125
Das Modul„ %1“ verwendet eine inkompatible Qt-Bibliothek. Erwartete Erstellungs-Kennung :„ %2“, erhaltene Kennung :„ %3“	"The plugin '%1 'uses incompatible Qt library. Expected build key ""%2"", got ""%3"""	"Incompatible plugin ""%1"" version: found version %2, expected version %3."	0.3388310732715447	0.54248046875
Das Modul„ %1“ verwendet eine inkompatible Qt-Bibliothek. (Gemischte Bibliotheken für Debug und Veröffentlichung sind nicht möglich.)	The plugin '%1 'uses incompatible Qt library. (Cannot mix debug and release libraries.)	The plugin '%1 'uses an incompatible KDE library (%2).	0.4218235188606982	0.53759765625
Bibliothek %1 kann nicht geladen werden: %2	Cannot load library %1: %2	Could not open library '%1'. %2	0.3489655377343481	0.67236328125
Bibliothek %1 kann nicht entladen werden: %2	Cannot unload library %1: %2	Could not open library '%1'. %2	0.3353692076218871	0.56005859375
Das Symbol„ %1“ in %2 kann nicht aufgelöst werden: %3	"Cannot resolve symbol ""%1"" in %2: %3"	Cannot move %1 to %2: %3	0.27211646274823326	0.62451171875
Das Modul wurde nicht geladen.	The plugin was not loaded.	Modules not found	0.13708115464375117	0.4189453125
QNetworkAccessFileBackend	Error %1 in %2, at line %3, column %4: %5	QNetworkAccessManager based Network Plugin	0.08712863009161458	0.05389404296875
Fehler beim Öffnen von %1: %2	Error opening %1: %2	Cannot open file %1: %2	0.29095762230819683	0.6171875
Netzwerk-Zeitüberschreitung	Network timeout.	Network Transmission	0.36953297943022495	0.1607666015625
Element %1 kann nicht serialisiert werden, weil es außerhalb des Dokument-Elementes erscheint.	Element %1 ca n't be serialized because it appears outside the document element.	Cannot parse %1	0.0483049564379942	0.321044921875
Attribut %1 kann nicht serialisiert werden, weil es das oberste Element ist.	Attribute %1 ca n't be serialized because it appears at the top level.	Cannot parse %1	0.05978802372958988	0.3251953125
Das Jahr %1 ist ungültig, weil es mit %2 beginnt.	Year %1 is invalid because it begins with %2.	"Invalid Argument ""%1"" to ""%2"""	0.1635294974353074	0.357177734375
Der Tag %1 befindet sich außerhalb des Bereiches %2...%3.	Day %1 is outside the range %2.. %3.	%1 %2 %3	0.05690843643888727	0.32177734375
Der Monat %1 befindet sich außerhalb des Bereiches %2...%3.	Month %1 is outside the range %2.. %3.	%1 %2 %3	0.053269537480063876	0.3154296875
Überlauf: Datum %1 kann nicht dargestellt werden.	Overflow: Ca n't represent date %1.	Unable to import calendar: %1	0.11358905738923587	0.36328125
Der Tag %1 ist ungültig für den Monat %2.	Day %1 is invalid for month %2.	%1: invalid calendar file name: %2	0.27127216081041017	0.36474609375
Die Zeit 24:%1:%2.%3 ist ungültig. Die Stunde ist 24, aber Minuten, Sekunden und Millisekunden sind nicht alle 0.	Time 24: %1: %2. %3 is invalid. Hour is 24, but minutes, seconds, and milliseconds are not all 0;	Your time: %1: %2: %3 %4	0.08818709096510861	0.41748046875
Die Zeit %1:%2:%3.%4 ist ungültig.	Time %1: %2: %3. %4 is invalid.	Your time: %1: %2: %3 %4	0.3094999631732824	0.54443359375
Überlauf: Das Datum kann nicht dargestellt werden.	Overflow: Date ca n't be represented.	Could not parse Date/ Time string:	0.14406980126664715	0.385986328125
Effektiver boolescher Wert kann für keine Folge errechnet werden, die zwei oder mehr atomische Werte enthält.	Effective Boolean Value cannot be calculated for a sequence containing two or more atomic values.	Could not read the result, not a boolean.	0.11653762517293852	0.30517578125
Ein Wert vom Typ %1 muss eine grade Anzahl Ziffern haben; der Wert %2 widerspricht dieser Regel.	A value of type %1 must contain an even number of digits. The value %2 does not.	%1 vs. %2	0.028737438596176196	0.359619140625
%1 ist ungültig als Wert vom Typ %2.	Simple type %1 is not allowed to have base type %2.	%1 is not valid	0.15075060743392746	0.487548828125
Kein Operand in einer Integer-Division, %1, kann %2 sein.	No operand in an integer division, %1, can be %2.	Cannot rename file '%1 'to '%2'.	0.09520284580428934	0.367431640625
Der erste Operand einer Integer-Division, %1, kann nicht unendlich sein (%2).	The first operand in an integer division, %1, cannot be infinity (%2).	%1 is an operator on channels: %2	0.1361313667950629	0.363525390625
Der zweite Operand einer Integer-Division, %1, kann nicht null sein (%2).	The second operand in a division, %1, cannot be zero (%2).	A single '.' is not a number at %1: %2	0.1205155653899863	0.356689453125
Integer-Division (%1) durch null (%2) ist undefiniert.	Integer division (%1) by zero (%2) is undefined.	Unknown function: '%1 'in group '%2'.	0.10902544293978617	0.387451171875
Division (%1) durch null (%2) ist undefiniert.	Division (%1) by zero (%2) is undefined.	Unknown function: '%1 'in group '%2'.	0.1147746928792276	0.39794921875
Modulus-Division (%1) durch null (%2) ist undefiniert.	Modulus division (%1) by zero (%2) is undefined.	Unknown function: '%1 'in group '%2'.	0.10486916696306131	0.35791015625
Dividieren eines Wertes vom Typ %1 durch %2 (keine Zahl) ist nicht zulässig.	Dividing a value of type %1 by %2 (not-a-number) is not allowed.	%1 '%2 'is not allowed.	0.24220551818670344	0.436767578125
Division eines Wertes vom Typ %1 durch %2 oder %3 (plus oder minus null) ist nicht zulässig.	Dividing a value of type %1 by %2 or %3 (plus or minus zero) is not allowed.	Cannot move %1 to %2: %3	0.07508497650646777	0.4775390625
Multiplikation eines Wertes vom Typ %1 durch %2 oder %3 (plus oder minus null) ist nicht zulässig.	Multiplication of a value of type %1 by %2 or %3 (plus or minus infinity) is not allowed.	Cannot copy %1 to %2: %3	0.0602754525287236	0.426025390625
Ein Wert des Typs %1 kann keinen effektiven booleschen Wert haben.	A value of type %1 cannot have an Effective Boolean Value.	Error: Option %1 is not a valid boolean/ integer option.	0.17751054051855386	0.5341796875
Es muss zumindest eine Komponente vorhanden sein.	At least one component must be present.	At least one INPUT must be present	0.5954373404454567	0.472412109375
Wenigstens eine Zeit-Komponente muss dem %1-Trenner folgen.	At least one time component must appear after the %1-delimiter.	Track %1. wav	0.030318805371586197	0.159912109375
Ein Bibliotheksmodul kann nicht direkt ausgewertet werden. Es muss aus einem Hauptmodul importiert werden.	A library module cannot be evaluated directly. It must be imported from a main module.	Importing a Module Into the Repository	0.12397115597688298	0.44873046875
Es existiert keine Vorlage mit dem Namen %1	No template by name %1 exists.	No document for %1	0.07729468599033823	0.55126953125
Mit %1 als Zieltyp ist keine Typumwandlung möglich.	No casting is possible with %1 as the target type.	Cannot convert %1 to an int	0.07268752531253293	0.408935546875
Von %1 nach %2 ist keine Typumwandlung möglich.	It is not possible to cast from %1 to %2.	Could not convert '%1 'to type '%2'.	0.13222983100784805	0.60693359375
Typumwandlung zu %1 ist nicht möglich, weil dies ein abstrakter Typ ist und er daher niemals instantiiert werden kann.	Casting to %1 is not possible because it is an abstract type, and can therefore never be instantiated.	Sorry, cannot pass arg of type %1 yet.	0.10128264104510117	0.36279296875
Typumwandlung des Wertes %1 von Typ %2 nach %3 nicht möglich	It's not possible to cast the value %1 of type %2 to %3	Cannot move %1 to %2: %3	0.10819975622548435	0.54248046875
Fehler bei der Typumwandlung von %1 nach %2: %3	Failure when casting from %1 to %2: %3	Cannot move %1 to %2: %3	0.27424307663578046	0.5458984375
Es existiert kein entsprechendes %2 für den übergebenen Parameter %1.	The parameter %1 is passed, but no corresponding %2 exists.	No valid %1 option: %2	0.06077458042523553	0.42431640625
Es wurde kein entsprechendes %2 für den erforderlichen Parameter %1 angegeben.	The parameter %1 is required, but no corresponding %2 is supplied.	No valid %1 option: %2	0.06091355363984682	0.44921875
Die Daten einer Verarbeitungsanweisung können nicht die Zeichenkette %1 enthalten.	The data of a processing instruction cannot contain the string %1	Cannot parse file '%1 '	0.08569720806383807	0.406494140625
Die Namensraum-URI im Namen eines errechneten Attributes kann nicht %1 sein.	The namespace URI in the name for a computed attribute cannot be %1.	Wrong ID attribute value for %1	0.18499540987173776	0.376708984375
Der Name eines errechneten Attributs kann keine Namensraum-URI %1 mit dem lokalen Namen %2 haben.	The name for a computed attribute cannot have the namespace URI %1 with the local name %2.	%1: Deprecated syntax. Attribute (%2) not addressed by symbolic name	0.1984059050290168	0.355712890625
Es besteht keine Namensraum-Bindung für das Präfix %1.	No namespace binding exists for the prefix %1	No part named %1 found.	0.1314143432607747	0.47900390625
Der letzte Teil eines Pfades muss entweder ein Knoten oder ein endgültiger Wert sein, eine Mischung daraus ist nicht möglich.	The last step in a path must contain either nodes or atomic values. It cannot be a mixture between the two.	Failed to write last chunk to DND file: %1	0.08229216545985692	0.229736328125
Ein Wert des Typs %1 ist keine gültige Eigenschaft. Eine Eigenschaft muss nummerisch oder vom Typ boolesch sein.	A value of type %1 cannot be a predicate. A predicate must have either a numeric type or an Effective Boolean Value type.	Error: Option %1 is not a valid boolean/ integer option.	0.12177837418978081	0.443115234375
Eine Positions-Eigenschaft muss einen einstelligen nummerischen Wert haben.	A positional predicate must evaluate to a single numeric value.	Position	0.09474730263758745	0.08355712890625
Ein Kommentar darf kein %1 enthalten	A comment cannot contain %1	Message: %1 Error: %2	0.04478897502153323	0.35693359375
Ein Kommentar darf nicht mit %1 enden.	A comment cannot end with a %1.	"Your message could not be delivered: ""%1"", Reason: ""%2"""	0.13033213709572042	0.5498046875
Der Operator %1 kann nicht auf den Typ %2 angewandt werden.	Complex type %1 cannot be derived from base type %2%3.	Could not convert '%1 'to type '%2'.	0.14350171074702742	0.497802734375
Der Operator %1 kann nicht auf atomische Werte der Typen %2 oder %3 angewandt werden.	Operator %1 cannot be used on atomic values of type %2 and %3.	Failure to cast to %1 value from Type %2 (%3)	0.19888257362386427	0.431884765625
Doppeldeutiger Regel gefunden.	Ambiguous rule match.	Error: Duplicate Entry	0.0877421345443677	0.0723876953125
Ein Attribut-Knoten kann kein Kind eines Dokument-Knotens sein. Daher ist das Attribut %1 falsch platziert.	An attribute node cannot be a child of a document node. Therefore, the attribute %1 is out of place.	Error attaching file: %1	0.0663793415470408	0.312744140625
